id,tweet,Entity,Label,Start,End
1255233827657654277,"I’ve known @ HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House.pic.twitter.com/rv3BuW2BUx",years,DATE,32,37
1255233827657654277,"I’ve known @ HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House.pic.twitter.com/rv3BuW2BUx",second,ORDINAL,110,116
1255233827657654277,"I’ve known @ HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House.pic.twitter.com/rv3BuW2BUx",Donald Trump,PERSON,233,245
1255233827657654277,"I’ve known @ HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House.pic.twitter.com/rv3BuW2BUx",the White House.pic.twitter.com/rv3BuW2BUx,FAC,253,295
1255211518167142400,"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch:https://www.pscp.tv/w/cXckcTFvUEVMQkJiT2xyS2R8MU1ueG5RRXBkTUVKT_HLRUXlGjvqnktCkdCqTNVge007lYrhH5MHR1TJwaGF …",COVID-19,PRODUCT,0,8
1255211518167142400,"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch:https://www.pscp.tv/w/cXckcTFvUEVMQkJiT2xyS2R8MU1ueG5RRXBkTUVKT_HLRUXlGjvqnktCkdCqTNVge007lYrhH5MHR1TJwaGF …",Hillary Clinton,PERSON,189,204
1255183652943773697,"If you're excited too, join us at 3 PM ET:http://JoeBiden.com/Live",3 PM ET:,TIME,34,42
1255183480859824129,(I'm with her.)https://twitter.com/HillaryClinton/status/1255180025843892227 …,her.)https://twitter.com/HillaryClinton,ORG,10,49
1255174436363268097,"We're months into this crisis and workers still don't have enough protective equipment, there still aren't enough tests, and the death toll continues to rise. The President should spend less time congratulating himself and more time doing his job.https://www.nytimes.com/interactive/2020/04/26/us/politics/trump-coronavirus-briefings-analyzed.html?smid=tw-nytimes&smtyp=cur …",months,DATE,6,12
1255140965444182016,"We are months into this crisis, and health care workers still don’t have the protective equipment they need. It’s a national disgrace.https://www.politico.com/news/2020/04/26/trump-ppe-fake-news-207523 …",months,DATE,7,13
1254940897130811393,"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch: http://JoeBiden.com/Live pic.twitter.com/nw44aea7UP",Tomorrow afternoon,TIME,0,18
1254940897130811393,"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch: http://JoeBiden.com/Live pic.twitter.com/nw44aea7UP",3 PM ET,TIME,135,142
1254924567971274752,"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price.https://twitter.com/politico/status/1254410106952912897 …",The Trump Administration,ORG,0,24
1254924567971274752,"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price.https://twitter.com/politico/status/1254410106952912897 …",American,NORP,114,122
1254900631787245571,"Testing is the springboard we need to help get our economy safely up and running again. Trump could rapidly scale it up. He hasn’t. Instead, he’s passed blame and pushed sole responsibility to governors. We've got to do better. https://www.bloomberg.com/amp/news/articles/2020-04-27/biden-calls-for-more-virus-testing-public-health-jobs-corps …",Trump,PERSON,88,93
1254875960744255488,"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others. Thank you for helping lead this fight, @ AndrewYang.https://twitter.com/AndrewYang/status/1254757708386926592 …",COVID-19,PRODUCT,0,8
1254875960744255488,"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others. Thank you for helping lead this fight, @ AndrewYang.https://twitter.com/AndrewYang/status/1254757708386926592 …",one,CARDINAL,72,75
1254875960744255488,"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others. Thank you for helping lead this fight, @ AndrewYang.https://twitter.com/AndrewYang/status/1254757708386926592 …",America,GPE,76,83
1254857452656267264,Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now:https://www.pscp.tv/w/cXXasTFvUEVMQkJiT2xyS2R8MXZPR3dvYVplRUxHQpTQPxS2rUjKTWFQO1hZUBtumqxZVVp1A4LP6nDmAcdK …,Kamala Harris,PERSON,13,26
1254857452656267264,Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now:https://www.pscp.tv/w/cXXasTFvUEVMQkJiT2xyS2R8MXZPR3dvYVplRUxHQpTQPxS2rUjKTWFQO1hZUBtumqxZVVp1A4LP6nDmAcdK …,Symone Sanders,PERSON,31,45
1254857452656267264,Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now:https://www.pscp.tv/w/cXXasTFvUEVMQkJiT2xyS2R8MXZPR3dvYVplRUxHQpTQPxS2rUjKTWFQO1hZUBtumqxZVVp1A4LP6nDmAcdK …,Black,GPE,119,124
1254806260324749315,"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @ KamalaHarris and @ SymoneDSanders for a discussion on its disproportionate impact on communities of color. Tune in at 3:30 PM ET: http://JoeBiden.com/Live pic.twitter.com/lzco7XHP53",This afternoon,TIME,83,97
1254806260324749315,"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @ KamalaHarris and @ SymoneDSanders for a discussion on its disproportionate impact on communities of color. Tune in at 3:30 PM ET: http://JoeBiden.com/Live pic.twitter.com/lzco7XHP53",@ KamalaHarris,PERSON,112,126
1254806260324749315,"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @ KamalaHarris and @ SymoneDSanders for a discussion on its disproportionate impact on communities of color. Tune in at 3:30 PM ET: http://JoeBiden.com/Live pic.twitter.com/lzco7XHP53",SymoneDSanders,WORK_OF_ART,133,147
1254806260324749315,"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @ KamalaHarris and @ SymoneDSanders for a discussion on its disproportionate impact on communities of color. Tune in at 3:30 PM ET: http://JoeBiden.com/Live pic.twitter.com/lzco7XHP53",3:30 PM,TIME,232,239
1254756132746379266,"I'm incredibly honored by @ SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it.https://twitter.com/TeamPelosi/status/1254708114399600640 …",SpeakerPelosi,ORG,28,41
1254756132746379266,"I'm incredibly honored by @ SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it.https://twitter.com/TeamPelosi/status/1254708114399600640 …",Congress,ORG,100,108
1254560894576623616,America has always met every big challenge with an even bigger solution — this moment should be no different. We need an infrastructure program that will combat climate change and create good-paying jobs at the same time.,America,GPE,0,7
1254538243996921856,"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed. The American people deserve rigorous oversight — and small businesses deserve relief. Now.https://www.nbcnews.com/business/economy/firms-trump-links-or-worth-100-million-got-small-business-n1190741?cid=eml_nbn_20200424 …",Trump,LOC,27,32
1254538243996921856,"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed. The American people deserve rigorous oversight — and small businesses deserve relief. Now.https://www.nbcnews.com/business/economy/firms-trump-links-or-worth-100-million-got-small-business-n1190741?cid=eml_nbn_20200424 …",millions,CARDINAL,37,45
