reviewID,reviewerID,asin,reviewerName,reviewText,overall,summary,unixReviewTime
34166,A16Z2OECAUX8Z4,B007JFXWRC,Ashley Mott,"All teas taste different depending on whether they are cool or hot, but this Lipton Blackberry Vanilla tea takes the cake. While it is steeping, it smells delicious -- like a doughnut or another tasty baked good. If you drink it piping hot or mostly warm, you get a nice blend of the two flavors on your tongue. If you let it sit until it gets lukewarm or cool the blackberry really comes out to an almost tart level which I also kind of enjoy.Either way the tea tastes great, and I always appreciate the aesthetic quality of these pyramid tea bags - in this or any other of Lipton's flavors (an alternate vanilla one is my favorite). They are a fun choice for refreshments at book clubs or other small groups since the tea drinkers can let these drain with a quick lift and hold instead of a squeeze. When you are handling a book or other object, it is nice not to have to get your fingers wet even if there are napkins available.",5,Taste Changes Dramatically with Cooling,1354924800
2631,AB094YABX21WQ,B009C9BSGK,J. Gregg,I would highly recommend this product to anyone that cans fruit for pie fillings. It is recommended from all major universities in canning fruit for pies. The product is higher priced than corn starch but I've done the corn starch route and it creates a lousy canned product. This is the best!,5,great stuff,1380844800
19673,A2ZY23X9IKXMON,B001LG945O,Entronaut,It is a good thing the can is so small. The product is several cuts below Sunny Delight. Terrible!,1,Small can,1245801600
23785,AMEGPD597TRUN,B005K4Q1YA,Diadem,"Love grove square cappuccino!  Flavorful and rich and a really good price.. so far. I'm noticing all subscribe and save groceries going up in price just like the grocery store. Inflation, transportation,  fuel costs... whatever.  But this product is still a better deal than most Kcup coffees.",5,Tasty and rich,1395014400
27886,A2H1W8V6R9TJ9E,B002RBTVC8,J. Jacobs,"Smooth, creamy, a little round ball of chocolate perfectly sized for satisfying cravings.  They are very attractive, so they also make nice gifts, stocking stuffers, easter basket stuffers, etc.  Even just handing one individually wrapped ball to someone will get a smile and a thanks.The downside is the very high fat content. A serving of 3 balls (which is very easy to consume) has 19 grams of fat (29% daily value), 14 of which are saturated (70% daily value). This is an even higher saturated fat content than the milk chocolate balls.  The ingredients are white chocolate, vanillin (artificial flavoring), vegetable oil (coconut, palm kernel), sugar, chocolate, cocoa butter, milk, skim milk, soya lecithin and artificial flavors.Also, they melt easily, so you have to be careful about storage (the package recommends 60-68 degrees F).When I eat too many, I do notice an oily texture, perhaps due to the vegetable oil as the third ingredients. I can't say I love this aspect of the chocolate.  However, overall, these are an attractively presented and delicious indulgence on occasion.",4,"Yummy, but high in saturated fat",1400371200
34754,ADEZOPMPKK146,B002JF61XO,Meli,"With the current special deal, you can get 6 of these for a little under $2.00 a piece. The chick peas are cook perfectly for my paste, and the spicing is good. If you like hotter, simply add some cayenne pepper or sauce or hot chilis. Would recommend for the current price.",3,Good Product for Price,1285718400
45575,A26IO3KFQWN9N3,B000GZU7QQ,C. Trowbridge,"Currently on the market Eden Organic is the only brand of canned beans that do not use a BPA lining or other toxic chemicals to preserve the quality of the beans, That's a plus in my book. Buying these in bulk help offset the cost of these cans, in comparison to non organic beans. I use Garbanzo beans a lot in salads, and if I am going to spend the money for a good quality canned product, it would be these.",5,"BPA free lining, reasonable price, fresh tasting beans...Need I say more?",1363305600
30776,A3HT8Z717DVTNZ,B004VLVBVG,"WorldTraveler ""world traveler""","Do not compare this to the instant packets you eat -- this stuff is a whole different beast. Yes, you need to plan ahead; it takes 25 minutes to make (to my taste), not 30 seconds, but IT'S WORTH IT.Don't stress about cooking times -- it takes 20-30 minutes, stop cooking when it gets to your taste.i only take a star away because the packaging is a bit hard to deal with -- if any product could benefit from &#34;resealable&#34; packaging, it's this. Just stick it in a big zip-lock, though.I add blackberries and raspberries, a bit of *maple syrup*, a spot of butter, and salt to taste (salt sounds counter-intuitive, but it really brings out a nice flavor). If you have access to Birch syrup (from alaska) then that's even better! (and send me some :)",4,"If you've only eaten ""instant"" you're in for a treat - here's my recipe",1388534400
21323,AEN44U6T9R93,B002UZW4LG,uktravailer,"This is definitely one of the best fruitcakes I have eaten. It is very moist, packed full of fruit and nuts and extremely tasty. For those of you unfamiliar with this traditional type of cake, it is extremely densely packed, thus holding the moisture. Thus, although the cake is 1lb in weight it is, as others have complained, fairly small.The package states the cake serves 4 portions but I would argue that it is sufficient for 5 or possibly 6 slices. Bear in mind this is a premium product that works out at about $3.25 per serving.Go on, indulge yourself!",5,Fantastic premium fruitcake,1356566400
26979,A3RBM7CTJ7I0DE,B001E5DRPA,shea,These are a great alternative to banana chips. I was so disappointed that I could not find banana chips that did not have added oils and sugars. Then I found freeze dried fruit and I am a huge fan. It is crunchy like banana chips but better because it does not have added junk. And buying freeze dried is good especially if you do not have a dehydrator to make them your self. So far I am a huge fan of all freeze dried fruits.,5,very good,1337817600
2911,A1S9MJXSADQHVK,B000EVE3YE,B. Brown,"Made a batch of scones from this mix just this morning. Had to improvise because I didn't have any buttermilk. Used Greek yogurt instead, in the same amount, but added a tablespoon of orange juice to thin it. Before baking, I added a little more OJ to the leftover yogurt to spread on the tops, then sprinkled each with a tiny bit of organic sugar. I also made them larger than recommended and got eight nice sized scones. Like all scones, they were just a bit crumbly, but these were not dry like many scones I've had.They were a hit with my family, so I'll definitely be making them again. And I'll try adding other ingredients. Orange zest and sliced almonds, or blueberries, or shredded sharp cheddar, or crumbled feta cheese and chopped olives...",5,Makes Super Gluten-Free Scones,1223769600
12982,A3PDGU40J7J5JA,B00C1LXBFC,ruski,I really like the strawberry one. The orange mango one is a little lite on the flavor. The lemonade one is good mixed with the strawberry. The tea one is junk. The mint cucumber one needs to be a sweetened (it's unsweetened) it tastes pretty good though. Cram pomagranate is pretty good. I will order just strawberry next time. My kids like it in their water too! It's great because they drink more water instead of juice!!,5,Strawberry is the fav!! Kids love it,1384905600
19765,A1SDVJKK8GGLHH,B001E5E2RC,"Rona ""Broadway Buff""","I LIKE THE SWEET TASTE OF VANILLA IN MY COFFEE.  THE VANILLA FLAVORED COFFEES ARE NOT AS FLAVORFUL AS I LIKE, THERFORE I ADD A FEW DROPS OF THIS SYRUP AND FOR ME, IT'S THE PERFECT CUP OF JAVA.",5,"SWEET, SUGAR-FREE ADDITIVE",1379721600
9841,A2OVMGPX1TR5IB,B001O8PRZA,Neenie,"I am using flaxseed a lot now in baked goods for healthy eating...very happy with my purchase, will order again!",5,Great Healthy Item,1359590400
41400,A7K5A0I113QXY,B001CHFUDC,JoJo,"This box tasted pretty blah, and almost bitter.  It used to be my favorite decaff coffee.  Returning to Folger's decaff.",3,Ok.,1400112000
7608,A278T5PA8GN4MG,B002DSQ344,Jessica M Almonte,I was looking for almond flour that was very light. This has been perfect for making gluten free bread and I will be buying more.,5,This was perfeect,1388016000
39979,A1UZ7A9V7FWIEI,B002L46PS4,"M. L. Meyers ""biskit732003""","As always, this is the best coffee taste in K cups anyone has on the market.  If your preference is bold, and you own a Keurig brewer, I highly recommend that you try Diedrich French Roast.  And Amazon's price for 50 cups is the lowest price you can find anywhere.",5,"Bold, not bitter",1295568000
27211,A3RO8EWFXJSMLB,B000E682D2,Belle Gayer,"Ii was very disappointed in these teas.  I like lots of different ones, but these did not move me, except the peppermint.",2,Disappointed,1362441600
32957,A1VQBEW0G4IH1J,B005XVZKGA,J-J-J-Jinx!,"I was sent this water to review and I thought I was going to end up with 12 bottles of it, so I was planning all the different ways I could test it...drinking several bottles in a row, mixing it with stuff, making ice cubes or whatever. When just one bottle arrived in the mail, all my plans went out the window and I simply opened the bottle and drank it.The water has a slightly bitter taste that is more noticeable if you drink several sips in a row and not so much when you take just one sip. I think it'd probably be less noticeable if you chilled the water first, but mine was warm from the mail carrier's vehicle.The bottle says this water contains ""about the same amount of caffeine as a cup of coffee"", which seems pretty vague to me. I roast my own coffee beans every week, rarely the same origin beans more than once, and they all contain different levels of caffeine and probably significantly more than this water. The small print on the bottom does let you know that there are 90mg of caffeine in the bottle. I had already had my coffee for the day when this arrived and I wondered if the extra 90mg of caffeine would make me jittery or something. I did feel a slight tightness in my chest for a short time after I drank it - kind of reminds me of why I don't take caffeine pills. There's just something about the caffeine in a quality cup of coffee or tea - chemically I guess they have the same components but somehow the extra somethings in coffee & tea seem to make the caffeine less harsh in the body. That's always been my experience, anyway. I don't do well with guarana, either.Speaking of the bottle, it's kind of a funny shape...maybe designed to take up more room on a shelf than 16.9 fl ounces normally would while still being stable in a car cup holder? It also has a solid silver print on the bottom that makes it difficult to see how much liquid is left in the bottle. Maybe not a big deal to some, but I have this THING about knowing exactly how much of something I'm eating or drinking is left.I can't really see myself buying a 12 pack of this from amazon - first of all I already have my daily cup of freshly roasted and ground coffee and the occasional cup of good quality tea, but secondly I'm just not that into the idea of bottled water - I think it's ridiculous to pay for something you get right from your faucet and to get it packaged in a hunk of plastic that will likely just end up in a landfill. Well, most of the time anyway. The time I can see purchasing this is when on a road trip, like driving through the hot, dusty San Joaquin Valley or down to Southern California or coming back from wine country, sleepy after a day of wine tasting and then a too-big dinner. It seems like a good alternative compared to a lot of other beverages you could buy in a convenience store.I'm giving this four stars based on the fact that I can think of a time when I would buy it and that my personal opinion of whether you SHOULD buy water in a bottle isn't necessarily related to the quality of this product as compared to other similar things you might buy.",4,a bottle of water...with caffeine,1340841600
